2.9222729e+06 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
5.0429875e+05 1.3148282e+00 1.4593809e+00 0.0000000e+00 0.0000000e+00
5.0764379e+03 -5.8349924e-09 0.0000000e+00 0.0000000e+00 0.0000000e+00
1.0952664e+06 2.1915988e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
8.4315065e+09 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
1.3779208e+06 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
1.0989418e+06 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
4.8338820e+06 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
7.5043070e+05 -1.5843858e-04 0.0000000e+00 0.0000000e+00 0.0000000e+00
9.6337179e+06 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
1.0423533e+06 1.5707963e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
1.6812462e+06 1.5707963e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
1.1052485e+06 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
5.9042881e+04 7.2854758e-01 7.5638498e-01 0.0000000e+00 0.0000000e+00
1.6802839e+06 2.6135909e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
1.0952664e+06 3.8645951e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
3.8691329e+06 1.6660004e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
1.5440930e+06 1.5707963e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
7.5043070e+05 1.5707963e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
7.1461410e+05 3.0275796e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
5.0753125e+03 1.5391236e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
3.4902782e+07 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
2.2733111e+07 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
9.7549426e+05 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
9.0585880e+06 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
