1.1771085e+10 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
2.4919506e+04 1.3292532e+00 1.1235105e+00 0.0000000e+00 0.0000000e+00
3.3835785e+05 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
5.2107627e+04 3.2527287e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
6.1554144e+05 5.9121668e-01 0.0000000e+00 0.0000000e+00 0.0000000e+00
4.5352475e+04 6.0880681e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
3.4975524e+04 1.5707963e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
2.5344768e+04 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
1.9437095e+05 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
5.5503309e+04 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
7.1578435e+04 -2.8098321e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
6.8135627e+05 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
6.0156289e+04 -4.5160279e-09 0.0000000e+00 0.0000000e+00 0.0000000e+00
1.1008341e+05 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
5.0764379e+03 -5.9201983e-08 0.0000000e+00 0.0000000e+00 0.0000000e+00
6.8048456e+04 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
8.7801929e+03 -2.9334371e-01 0.0000000e+00 0.0000000e+00 0.0000000e+00
3.4975524e+04 2.6328283e+00 -2.4628457e+00 0.0000000e+00 0.0000000e+00
7.0776216e+04 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
1.4411494e+05 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
2.4919506e+04 1.6983038e+00 1.2635826e+00 0.0000000e+00 0.0000000e+00
2.6226570e+04 5.6842085e-01 0.0000000e+00 0.0000000e+00 0.0000000e+00
3.0877514e+06 3.1415926e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
2.4919506e+04 1.6414094e+00 -8.0996424e-01 0.0000000e+00 0.0000000e+00
8.2006781e+04 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
1.5707243e+04 1.5707963e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
3.7360540e+17 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
1.2107399e+05 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
3.3751553e+08 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
3.4975524e+04 1.5707963e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
5.0751058e+03 5.6588177e-03 0.0000000e+00 0.0000000e+00 0.0000000e+00
7.6720465e+04 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
4.0555508e+04 1.5707963e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
3.4975524e+04 -4.4537822e+00 5.6791362e+00 0.0000000e+00 0.0000000e+00
2.6199004e+09 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
5.2217094e+05 2.1611693e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
1.7672672e+05 5.1085256e-01 0.0000000e+00 0.0000000e+00 0.0000000e+00
4.3831883e+04 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
8.3575235e+11 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
1.4872926e+05 6.1069090e-05 0.0000000e+00 0.0000000e+00 0.0000000e+00
5.0762507e+03 2.2112870e-01 2.6658423e+00 0.0000000e+00 0.0000000e+00
1.0586953e+04 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
